Expiration,CBid,CAsk,CVolume,COI,Strike,PBid,PAsk,PVolume,POI
19951,0.0,0.1,0,13,910.0,455.45,457.55,0,0
19951,0.0,0.1,0,62,920.0,465.5,467.75,0,0
19951,0.0,0.1,0,18,930.0,475.45,477.55,0,0
19951,0.0,0.1,0,57,940.0,485.45,487.55,0,0
19951,0.0,0.07,0,379,950.0,495.45,497.75,0,0
19951,0.0,0.1,0,40,960.0,505.45,507.55,0,0
19951,0.0,0.01,0,518,970.0,515.45,517.45,0,0
19951,0.0,0.03,0,76,980.0,525.5,527.75,0,0
19951,0.0,0.07,0,246,990.0,535.45,537.55,0,0
19951,0.0,0.04,0,812,1000.0,544.75,548.25,0,0
19958,273.0,275.55,0,0,180.0,0.0,0.13,0,0
19958,263.05,265.6,0,0,190.0,0.0,0.12,0,0
19958,253.1,255.65,0,10,200.0,0.0,0.11,0,0
19958,243.15,247.2,0,0,210.0,0.0,0.11,0,0
19958,233.2,235.75,0,0,220.0,0.0,0.12,0,0
19958,223.3,227.3,0,0,230.0,0.0,0.13,0,0
19958,213.3,215.85,0,0,240.0,0.0,0.14,0,0
19958,203.35,205.9,0,1,250.0,0.0,0.16,0,3
19958,193.4,196.0,0,10,260.0,0.0,0.18,0,0
19958,182.05,186.05,0,0,270.0,0.04,0.21,0,4
19958,173.55,176.1,0,6,280.0,0.08,0.25,0,2
19958,163.65,166.2,0,0,290.0,0.17,0.28,3,17
19958,153.85,156.35,0,0,300.0,0.27,0.35,0,63
19958,143.9,146.5,0,0,310.0,0.34,0.51,0,0
19958,134.15,136.7,0,0,320.0,0.49,0.69,0,6
19958,129.25,131.85,0,0,325.0,0.61,0.76,0,21
19958,124.4,126.95,0,0,330.0,0.7,0.91,1,2
19958,119.55,122.15,0,0,335.0,0.86,1.04,1,12
19958,114.7,117.3,0,0,340.0,1.03,1.2,0,30
19958,109.9,112.55,0,0,345.0,1.21,1.42,1,16
19958,105.15,107.8,0,3,350.0,1.45,1.7,1,38
19958,100.45,103.1,0,1,355.0,1.76,1.93,11,19
19958,95.8,98.45,0,12,360.0,2.05,2.27,4,10
19958,91.25,93.85,0,1,365.0,2.39,2.64,5,45
19958,86.65,89.3,2,4,370.0,2.89,3.1,8,46
19958,82.7,84.8,0,1,375.0,3.35,3.65,5,61
19958,78.4,80.15,0,4,380.0,3.95,4.3,21,81
19958,74.35,75.6,15,16,385.0,4.55,4.95,9,30
19958,70.1,71.7,0,2,390.0,5.3,5.7,21,67
19958,65.65,67.65,0,15,395.0,6.15,6.55,18,169
19958,62.1,63.25,0,56,400.0,7.15,7.5,72,225
19958,58.1,59.8,0,2,405.0,8.25,8.7,21,204
19958,54.4,56.1,9,6,410.0,9.5,9.85,33,121
19958,50.65,52.4,0,6,415.0,10.8,11.25,18,132
19958,47.35,48.45,0,138,420.0,12.15,12.75,31,209
19958,43.8,45.55,0,9,425.0,13.75,14.45,20,695
19958,40.5,42.25,0,2,430.0,15.65,16.15,56,277
19958,37.5,38.85,6,13,435.0,17.55,18.1,21,936
19958,34.7,35.75,17,22,440.0,19.45,20.15,38,262
19958,32.1,33.0,154,9,445.0,21.8,22.4,55,140
19958,29.5,30.25,114,56,450.0,24.2,24.75,40,423
19958,27.0,27.75,34,50,455.0,26.65,27.35,82,387
19958,24.65,25.35,155,74,460.0,29.3,30.25,105,278
19958,22.5,23.15,34,54,465.0,31.0,33.35,31,178
19958,20.35,21.05,70,85,470.0,34.65,36.25,50,712
19958,18.35,19.15,28,165,475.0,37.7,39.6,22,782
19958,16.75,17.3,92,127,480.0,40.95,42.5,27,172
19958,15.0,15.7,5,112,485.0,44.2,46.2,9,80
19958,13.55,14.0,49,220,490.0,47.7,49.8,5,143
19958,12.0,12.65,10,73,495.0,51.3,53.05,3,356
19958,10.85,11.3,199,407,500.0,55.0,56.8,20,464
19958,9.65,10.2,186,88,505.0,58.85,60.9,1,46
19958,8.6,9.1,19,190,510.0,62.4,64.95,0,179
19958,7.65,8.1,43,118,515.0,66.85,68.65,14,108
19958,6.85,7.2,52,121,520.0,71.0,73.4,0,45
19958,6.05,6.4,13,112,525.0,75.25,77.85,3,18
19958,5.4,5.7,15,225,530.0,79.55,81.55,4,89
19958,4.8,5.1,23,171,535.0,82.6,86.45,0,36
19958,4.25,4.5,11,199,540.0,87.1,90.95,0,15
19958,3.7,4.05,11,40,545.0,92.1,95.25,1,1
19958,3.35,3.55,23,125,550.0,97.55,99.85,0,27
19958,2.89,3.2,4,39,555.0,102.2,104.5,0,4
19958,2.63,2.81,10,43,560.0,106.9,109.1,0,3
19958,2.26,2.57,5,53,565.0,111.6,113.85,0,0
19958,2.02,2.25,10,39,570.0,116.35,118.7,0,3
19958,1.84,2.0,4,60,575.0,121.15,123.4,0,0
19958,1.59,1.78,6,48,580.0,125.95,128.3,0,2
19958,1.45,1.61,5,12,585.0,130.8,133.05,0,0
19958,1.29,1.42,22,116,590.0,135.7,137.9,0,51
19958,1.14,1.28,1,78,595.0,140.6,142.75,0,0
19958,1.03,1.14,20,93,600.0,145.55,147.65,0,2
19958,0.87,1.05,0,15,605.0,150.4,152.55,0,0
19958,0.82,0.92,0,115,610.0,155.4,157.55,0,0
19958,0.65,0.74,13,158,620.0,165.4,167.55,0,0
19958,0.52,0.61,1,227,630.0,174.2,179.15,0,0
19958,0.41,0.51,1,42,640.0,185.4,187.55,0,0
19958,0.32,0.4,8,218,650.0,195.35,197.55,0,0
19958,0.24,0.35,0,42,660.0,205.35,207.65,0,0
19958,0.18,0.3,0,11,670.0,215.35,217.55,0,0
19958,0.11,0.27,0,3,680.0,225.35,227.55,0,0
19958,0.14,0.21,1,29,690.0,234.2,239.1,0,0
19958,0.07,0.18,1,36,700.0,245.35,247.55,0,0
19958,0.04,0.18,0,2,710.0,255.35,257.55,0,0
19958,0.0,0.16,0,7,720.0,265.35,267.65,0,0
19958,0.01,0.12,0,10,730.0,275.35,277.55,0,0
19958,0.0,0.13,0,3,740.0,285.35,287.55,0,0
19958,0.01,0.08,0,60,750.0,295.35,297.55,0,0
19958,0.0,0.11,0,0,760.0,305.35,307.65,0,0
19958,0.0,0.1,0,1,770.0,315.35,317.55,0,0
19958,0.0,0.1,0,0,780.0,325.35,327.55,0,0
19958,0.0,0.11,0,0,790.0,335.35,337.6,0,0
19958,0.0,0.11,0,0,800.0,345.35,347.5,0,0
19965,272.95,276.1,0,4,180.0,0.0,0.12,0,0
19965,263.0,266.15,0,0,190.0,0.01,0.11,1,1
19965,253.05,256.2,0,0,200.0,0.0,0.11,0,0
19965,243.55,246.3,0,0,210.0,0.0,0.13,0,0
19965,233.55,236.35,0,0,220.0,0.0,0.14,0,0
19965,223.65,226.4,0,0,230.0,0.0,0.16,0,0
19965,213.3,216.4,0,0,240.0,0.0,0.17,0,0
19965,203.4,206.6,0,5,250.0,0.0,0.2,0,0
19965,192.05,196.65,0,0,260.0,0.03,0.23,0,0
19965,183.6,186.75,0,0,270.0,0.07,0.27,0,0
19965,173.7,176.85,0,0,280.0,0.13,0.32,0,0
19965,163.85,167.05,0,1,290.0,0.2,0.4,0,0
19965,154.0,157.2,0,0,300.0,0.34,0.47,3,0
19965,144.2,147.4,0,0,310.0,0.45,0.63,0,0
19965,134.8,137.7,0,0,320.0,0.7,0.82,17,109
19965,129.65,132.85,0,0,325.0,0.72,0.99,0,0
19965,124.8,128.05,0,0,330.0,0.91,1.09,1,18
19965,120.0,123.25,0,0,335.0,1.06,1.28,10,0
19965,115.4,118.45,0,0,340.0,1.32,1.4,1,109
19965,110.45,113.75,0,0,345.0,1.41,1.76,1,2
19965,105.75,108.95,0,1,350.0,1.77,2.01,4,17
19965,101.1,104.35,0,0,355.0,2.06,2.34,3,12
19965,96.6,99.7,6,3,360.0,2.46,2.67,4,18
19965,91.9,95.2,0,2,365.0,2.85,3.1,5,23
19965,87.6,90.65,3,14,370.0,3.35,3.6,54,136
19965,84.15,85.2,3,0,375.0,3.9,4.15,15,7
19965,79.8,81.0,5,5,380.0,4.55,4.8,62,167
19965,75.6,76.65,16,1,385.0,5.25,5.55,10,22
19965,71.25,72.55,3,2,390.0,6.0,6.5,8,22
19965,66.85,68.95,0,15,395.0,6.95,7.3,18,59
19965,63.0,64.8,1,12,400.0,7.95,8.4,84,252
19965,59.1,60.65,18,4,405.0,9.1,9.6,36,99
19965,55.85,57.05,11,2,410.0,10.4,10.85,43,213
19965,51.8,53.9,0,2,415.0,11.75,12.3,51,158
19965,48.45,50.4,0,5,420.0,13.3,13.8,74,134
19965,45.4,46.75,6,8,425.0,14.95,15.5,57,364
19965,42.35,43.55,6,7,430.0,16.75,17.25,36,446
19965,38.9,40.5,4,9,435.0,18.4,19.2,33,318
19965,36.4,37.45,133,10,440.0,20.8,21.3,116,780
19965,33.2,34.85,3,33,445.0,23.0,23.55,28,281
19965,31.15,31.85,77,129,450.0,25.35,25.9,45,613
19965,28.6,29.4,95,76,455.0,27.85,28.45,58,600
19965,26.25,26.95,160,62,460.0,30.5,31.15,82,620
19965,24.05,24.75,76,67,465.0,33.2,35.0,50,171
19965,22.0,22.65,36,270,470.0,35.45,37.9,102,167
19965,20.1,20.7,66,119,475.0,38.65,40.5,56,181
19965,18.3,18.8,36,165,480.0,41.5,44.15,12,93
19965,16.55,17.15,51,73,485.0,44.45,47.45,70,86
19965,14.95,15.5,41,828,490.0,48.5,50.9,10,104
19965,13.55,14.05,5,359,495.0,51.65,54.5,2,37
19965,12.2,12.7,232,789,500.0,55.7,58.0,7,64
19965,10.8,11.5,108,100,505.0,59.15,62.25,0,16
19965,9.75,10.3,33,156,510.0,63.0,66.4,1,28
19965,8.7,9.3,42,371,515.0,67.0,70.2,0,27
19965,7.9,8.3,11,614,520.0,71.45,74.05,8,15
19965,7.0,7.5,29,208,525.0,75.35,78.8,0,21
19965,6.3,6.7,23,139,530.0,79.55,83.05,0,14
19965,5.6,6.05,69,46,535.0,83.9,86.7,0,1
19965,5.05,5.35,104,196,540.0,88.3,91.75,0,7
19965,4.5,4.85,11,41,545.0,92.85,96.3,0,4
19965,4.0,4.3,18,129,550.0,97.4,100.65,0,1
19965,3.55,3.85,5,15,555.0,101.95,105.25,0,2
19965,3.2,3.45,16,35,560.0,106.55,110.1,0,2
19965,2.81,3.15,6,14,565.0,111.2,114.8,0,0
19965,2.57,2.76,23,75,570.0,116.0,119.2,0,0
19965,2.31,2.52,6,30,575.0,120.8,124.3,0,0
19965,2.05,2.23,16,60,580.0,125.6,129.1,0,0
19965,1.83,2.01,5,89,585.0,130.45,133.9,0,0
19965,1.65,1.8,40,18,590.0,135.35,138.7,0,1
19965,1.47,1.64,15,12,595.0,140.25,143.5,0,0
19965,1.33,1.47,20,83,600.0,145.1,148.45,0,0
19965,1.14,1.37,6,35,605.0,150.0,153.35,0,0
19965,1.04,1.23,9,25,610.0,154.95,158.25,0,0
19965,0.84,1.01,3,21,620.0,164.7,169.65,0,1
19965,0.67,0.82,2,23,630.0,174.7,178.2,0,0
19965,0.55,0.68,1,15,640.0,184.7,188.3,0,0
19965,0.44,0.57,2,22,650.0,194.7,199.95,0,0
19965,0.37,0.47,0,167,660.0,204.7,209.95,0,0
19965,0.25,0.45,0,2,670.0,214.7,218.35,0,0
19965,0.2,0.37,0,8,680.0,224.7,228.25,0,0
19965,0.18,0.28,20,2,690.0,234.7,238.0,0,0
19965,0.13,0.25,0,21,700.0,244.7,248.2,0,0
19965,0.06,0.26,0,0,710.0,254.65,258.2,0,0
19965,0.03,0.23,0,0,720.0,264.65,268.2,0,0
19965,0.0,0.19,0,1,730.0,274.65,278.2,0,0
19965,0.0,0.17,0,4,740.0,284.65,289.95,0,0
19965,0.0,0.16,0,0,750.0,294.65,298.2,0,0
19965,0.0,0.14,0,2,760.0,304.65,309.95,0,0
19965,0.0,0.13,1,3,770.0,314.65,318.2,0,0
19965,0.0,0.12,0,0,780.0,324.7,328.2,0,0
19965,0.0,0.12,0,0,790.0,334.7,338.2,0,0
19965,0.0,0.1,0,0,800.0,344.65,348.7,0,0
19972,67.95,70.5,1,0,395.0,6.55,8.6,16,0
19972,64.0,66.35,0,0,400.0,7.5,9.6,3,0
19972,60.2,62.85,0,0,405.0,8.65,11.9,26,0
19972,56.5,59.0,0,0,410.0,9.9,12.05,45,0
19972,52.9,55.35,0,0,415.0,11.35,14.5,15,0
19972,49.6,51.9,0,0,420.0,12.65,15.2,4,0
19972,44.75,48.5,2,0,425.0,14.4,16.95,4,0
19972,43.05,45.2,0,0,430.0,16.1,18.65,23,0
19972,38.6,41.75,9,0,435.0,18.05,20.5,1,0
19972,37.1,38.95,7,0,440.0,20.05,23.35,11,0
19972,32.85,36.0,17,0,445.0,22.3,24.75,1,0
19972,30.3,33.45,3,0,450.0,24.6,26.5,21,0
19972,28.7,31.05,8,0,455.0,27.05,30.15,6,0
19972,26.7,28.55,4,0,460.0,29.65,32.4,17,0
19972,23.05,26.35,10,0,465.0,32.25,36.3,7,0
19972,22.4,24.2,1,0,470.0,35.1,39.15,2,0
19972,20.4,22.4,17,0,475.0,38.15,41.3,0,0
19972,18.6,20.5,0,0,480.0,41.35,45.4,1,0
19972,16.85,18.7,0,0,485.0,44.65,48.7,4,0
19972,15.3,16.95,1,0,490.0,48.1,52.15,0,0
19972,13.9,15.45,2,0,495.0,51.65,55.7,1,0
19972,12.25,14.0,14,0,500.0,55.3,59.4,1,0
19972,11.05,12.7,1,0,505.0,59.05,63.15,0,0
19972,9.85,11.75,11,0,510.0,62.95,67.0,0,0
19972,8.65,10.75,0,0,515.0,67.0,70.55,0,0
19972,7.8,9.7,2,0,520.0,71.05,74.6,2,0
19972,6.9,8.85,3,0,525.0,75.15,79.25,0,0
19972,6.05,7.75,1,0,530.0,79.4,83.0,0,0
19972,5.2,7.2,16,0,535.0,83.8,87.6,0,0
19986,447.05,450.45,0,2526,5.0,0.0,0.01,0,102
19986,442.65,445.0,0,99,10.0,0.0,0.01,0,199
19986,436.2,441.5,0,0,15.0,0.0,0.01,0,44
19986,431.2,436.55,0,1,20.0,0.0,0.01,0,17
19986,427.75,430.1,0,263,25.0,0.0,0.01,0,32
19986,422.45,425.05,0,41,30.0,0.0,0.14,0,4
19986,415.95,421.6,0,3,35.0,0.0,0.14,0,5
19986,412.7,415.1,0,232,40.0,0.0,0.14,0,1
19986,407.65,411.05,0,33,45.0,0.0,0.14,0,0
19986,402.8,405.7,0,217,50.0,0.0,0.02,0,367
19986,397.85,400.95,0,166,55.0,0.0,0.13,0,0
19986,392.9,395.75,0,379,60.0,0.0,0.05,0,29
19986,387.9,390.3,0,1004,65.0,0.0,0.13,0,0
19986,382.95,385.3,0,339,70.0,0.0,0.13,0,3
19986,378.05,380.9,0,187,75.0,0.0,0.03,0,67
19986,373.1,375.45,0,58,80.0,0.0,0.1,0,36
19986,368.1,370.5,0,30,85.0,0.0,0.1,0,31
19986,363.2,365.5,0,70,90.0,0.0,0.06,0,75
19986,358.2,361.5,0,41,95.0,0.0,0.06,0,149
19986,353.25,355.6,0,57,100.0,0.0,0.03,0,813
19986,348.25,350.65,0,16,105.0,0.0,0.06,0,65
19986,343.3,345.65,0,359,110.0,0.0,0.04,0,148
19986,338.35,340.7,0,19,115.0,0.0,0.04,1,59
19986,333.4,335.75,0,30,120.0,0.0,0.06,0,127
19986,328.5,330.8,0,169,125.0,0.0,0.04,1,340
19986,323.5,325.9,0,44,130.0,0.0,0.04,0,191
19986,318.55,320.9,0,100,135.0,0.0,0.06,0,94
19986,313.55,315.95,0,17,140.0,0.0,0.06,0,229
19986,308.6,311.0,0,16,145.0,0.0,0.06,0,208
19986,303.65,306.05,0,269,150.0,0.0,0.06,0,248
19986,298.7,301.05,0,46,155.0,0.0,0.11,0,6
19986,293.75,296.1,0,92,160.0,0.0,0.06,3,120
19986,288.8,291.15,0,31,165.0,0.0,0.06,0,232
19986,283.85,286.2,0,398,170.0,0.0,0.06,0,1740
19986,278.9,281.25,0,191,175.0,0.0,0.06,5,1563
19986,273.95,276.3,0,157,180.0,0.0,0.07,3,174
19986,269.0,271.35,0,89,185.0,0.0,0.07,0,188
19986,264.05,266.4,0,200,190.0,0.01,0.08,1,337
19986,259.1,261.45,0,83,195.0,0.02,0.08,1,208
19986,254.2,256.45,0,364,200.0,0.02,0.09,0,2327
19986,248.65,251.55,0,95,205.0,0.03,0.1,0,165
19986,244.2,246.6,0,553,210.0,0.03,0.11,0,1397
19986,239.35,241.7,0,89,215.0,0.04,0.12,0,188
19986,234.35,236.75,2,150,220.0,0.06,0.13,1,2074
19986,229.15,231.75,0,166,225.0,0.07,0.14,2,675
19986,224.4,226.8,2,186,230.0,0.08,0.13,1,941
19986,219.55,221.95,0,124,235.0,0.1,0.17,0,379
19986,214.55,217.0,0,145,240.0,0.11,0.14,3,1065
19986,209.65,212.0,0,100,245.0,0.13,0.2,0,398
19986,204.55,207.65,5,226,250.0,0.16,0.23,3,4462
19986,199.8,202.15,0,91,255.0,0.18,0.27,0,2106
19986,194.9,197.3,0,166,260.0,0.21,0.29,0,1366
19986,190.0,192.35,0,61,265.0,0.25,0.33,0,497
19986,185.05,187.4,5,66,270.0,0.29,0.37,9,4714
19986,180.15,182.5,1,95,275.0,0.33,0.42,0,335
19986,175.25,177.6,0,173,280.0,0.39,0.47,1,652
19986,170.1,172.75,0,210,285.0,0.44,0.51,30,687
19986,165.6,167.85,2,327,290.0,0.52,0.6,0,1683
19986,160.65,163.05,0,133,295.0,0.58,0.68,1,562
19986,155.8,158.15,0,445,300.0,0.72,0.8,30,3065
19986,151.0,153.3,15,358,305.0,0.78,0.89,2,300
19986,145.65,148.5,0,1344,310.0,0.9,1.0,4,1825
19986,141.35,143.65,0,297,315.0,1.03,1.15,3,413
19986,136.6,138.85,0,789,320.0,1.2,1.3,20,1112
19986,131.75,134.1,2,325,325.0,1.36,1.49,1,582
19986,127.0,129.35,1,392,330.0,1.58,1.74,2,836
19986,122.25,124.6,0,353,335.0,1.81,1.99,2,540
19986,117.55,119.75,0,2172,340.0,2.09,2.26,20,3924
19986,112.9,115.15,0,480,345.0,2.39,2.56,9,615
19986,108.1,110.5,0,1613,350.0,2.77,2.93,152,2224
19986,103.3,105.7,1,4240,355.0,3.15,3.35,5,1046
19986,99.35,101.35,10,473,360.0,3.65,3.85,333,537
19986,95.3,96.4,0,583,365.0,4.2,4.45,75,553
19986,90.9,92.05,0,634,370.0,4.75,5.0,112,725
19986,86.65,87.8,0,886,375.0,5.45,5.7,201,1222
19986,82.4,83.6,2,1080,380.0,6.2,6.45,78,1106
19986,78.4,79.3,9,286,385.0,7.05,7.35,48,1025
19986,74.4,75.3,26,277,390.0,8.05,8.3,51,685
19986,70.4,71.55,0,617,395.0,9.05,9.45,83,860
19986,66.7,67.6,82,4662,400.0,10.15,10.5,667,7565
19986,62.8,63.9,6,338,405.0,11.4,11.75,89,1526
19986,59.4,60.3,15,493,410.0,12.75,13.15,201,1093
19986,55.9,56.85,320,352,415.0,14.35,14.65,97,1278
19986,52.55,53.45,5,374,420.0,15.9,16.35,144,2172
19986,49.35,50.25,23,331,425.0,17.7,18.15,153,1216
19986,46.25,47.1,21,425,430.0,19.5,19.95,6426,1361
19986,43.3,44.15,58,440,435.0,21.45,22.0,140,802
19986,40.4,41.2,42,1931,440.0,23.6,24.1,289,4725
19986,37.65,38.5,35,2577,445.0,25.8,26.3,193,1592
19986,35.1,35.8,331,7965,450.0,28.2,28.7,295,5910
19986,32.65,33.25,181,348,455.0,30.75,31.1,160,1733
19986,30.3,30.75,344,999,460.0,33.3,33.75,357,3125
19986,28.1,28.4,317,880,465.0,36.1,36.5,153,976
19986,25.95,26.7,138,1800,470.0,39.0,39.85,131,2537
19986,23.85,24.4,177,598,475.0,41.95,43.65,76,709
19986,22.0,22.55,315,7348,480.0,43.8,46.6,78,5627
19986,20.1,20.7,34,305,485.0,48.35,50.0,728,1891
19986,18.5,19.0,204,2783,490.0,50.55,53.2,37,2757
19986,16.9,17.4,46,952,495.0,53.75,56.15,16,438
19986,15.5,16.0,8172,15567,500.0,57.35,59.8,82,2432
19986,14.05,14.65,82,432,505.0,61.8,63.6,0,311
19986,12.85,13.3,3328,4285,510.0,65.7,67.55,20,1566
19986,11.7,12.15,79,679,515.0,69.45,71.35,0,254
19986,10.75,11.05,190,2685,520.0,72.95,75.65,27,1528
19986,9.75,10.1,183,1166,525.0,77.5,79.9,2,639
19986,8.5,9.15,546,2675,530.0,81.7,83.65,12,547
19986,8.05,8.35,93,1301,535.0,85.9,87.95,0,229
19986,7.3,7.55,244,1808,540.0,90.2,92.45,0,257
19986,6.55,6.85,114,491,545.0,94.55,96.95,0,104
19986,6.0,6.25,316,3235,550.0,99.05,101.05,1,500
19986,5.4,5.7,23,258,555.0,103.55,106.35,1,14
19986,4.9,5.15,90,1759,560.0,108.05,110.55,0,123
19986,4.45,4.65,73,124,565.0,112.7,115.05,0,25
19986,4.0,4.25,29,1046,570.0,117.0,119.9,0,50
19986,3.6,3.85,29,757,575.0,121.25,124.65,0,92
19986,3.3,3.5,73,3238,580.0,126.2,128.8,0,54
19986,3.0,3.2,14,273,585.0,130.7,133.6,0,10
19986,2.73,2.88,132,624,590.0,136.1,138.3,0,44
19986,2.46,2.63,19,140,595.0,140.5,143.2,0,20
19986,2.25,2.38,493,5280,600.0,145.35,147.95,10,47
19986,2.01,2.18,19,751,605.0,150.7,152.85,0,1
19986,1.84,2.0,20,486,610.0,155.6,157.75,0,3
19986,1.67,1.82,9,285,615.0,160.45,163.05,0,60
19986,1.53,1.66,25,1061,620.0,165.35,168.05,0,22
19986,1.39,1.54,6,152,625.0,170.15,173.0,0,0
19986,1.3,1.39,16,977,630.0,175.25,177.7,0,0
19986,1.16,1.29,11,78,635.0,180.25,182.45,0,0
19986,1.06,1.18,20,250,640.0,185.25,187.75,0,1
19986,0.97,1.08,2,37,645.0,189.2,194.2,0,1
19986,0.89,0.99,12,1090,650.0,194.2,199.2,0,0
19986,0.81,0.94,0,26,655.0,199.2,204.2,0,0
19986,0.75,0.84,5,119,660.0,205.25,207.7,0,0
19986,0.68,0.78,0,39,665.0,209.2,214.2,0,0
19986,0.64,0.72,2,320,670.0,215.25,217.7,0,0
19986,0.57,0.69,0,30,675.0,219.2,224.2,0,0
19986,0.54,0.61,1,937,680.0,225.25,227.75,0,0
19986,0.48,0.59,0,28,685.0,228.5,234.6,0,0
19986,0.46,0.53,2,565,690.0,233.85,239.5,0,0
19986,0.4,0.51,2,35,695.0,238.5,244.5,0,0
19986,0.38,0.44,46,2317,700.0,243.85,249.4,0,0
19986,0.35,0.42,0,75,705.0,248.45,254.4,0,0
19986,0.33,0.39,3,724,710.0,255.25,258.05,0,0
19986,0.26,0.41,0,0,715.0,258.45,264.4,0,0
19986,0.27,0.34,36,69,720.0,263.8,269.2,0,0
19986,0.21,0.36,0,1,725.0,268.45,274.4,0,0
19986,0.23,0.3,0,121,730.0,273.85,279.2,0,0
19986,0.19,0.3,0,16,735.0,278.45,284.4,0,0
19986,0.19,0.26,0,61,740.0,283.8,289.2,0,0
19986,0.15,0.26,0,26,745.0,288.45,294.4,0,0
19986,0.16,0.23,14,232,750.0,295.25,297.8,0,0
19986,0.1,0.25,0,1,755.0,298.45,304.4,0,0
19986,0.11,0.22,0,32,760.0,305.25,308.3,0,0
19986,0.08,0.23,0,8,765.0,308.45,314.4,0,0
19986,0.1,0.18,4,79,770.0,315.25,317.7,0,0
19986,0.06,0.2,0,0,775.0,318.45,324.4,0,0
19986,0.08,0.16,54,293,780.0,325.25,327.8,0,0
19986,0.03,0.19,0,0,785.0,328.45,334.4,0,0
19986,0.07,0.14,0,86,790.0,333.85,339.4,0,0
19986,0.01,0.17,0,0,795.0,338.45,344.4,0,0
19986,0.09,0.12,101,750,800.0,345.25,348.05,0,0
19986,0.04,0.13,0,13,810.0,353.8,359.2,0,0
19986,0.03,0.1,0,157,820.0,363.8,369.2,0,0
19986,0.01,0.11,0,32,830.0,373.8,379.2,0,0
19986,0.01,0.09,0,48,840.0,383.8,389.2,0,0
19986,0.0,0.08,0,124,850.0,395.1,399.2,0,0
19986,0.0,0.09,0,24,860.0,403.85,409.2,0,0
19986,0.0,0.07,0,336,870.0,413.85,419.2,0,0
19986,0.0,0.1,0,10,880.0,423.85,429.2,0,0
19986,0.0,0.06,0,121,890.0,433.85,439.2,0,0
19986,0.0,0.06,10,517,900.0,443.85,449.2,0,0
19986,0.0,0.06,0,54,910.0,453.8,459.2,0,0
19986,0.0,0.08,0,21,920.0,463.8,469.4,0,0
19986,0.0,0.09,1,36,930.0,473.8,479.2,0,0
19986,0.0,0.06,0,73,940.0,485.2,488.05,0,0
19986,0.0,0.06,0,1010,950.0,493.8,499.2,0,0
19986,0.0,0.06,0,143,960.0,503.8,509.2,0,0
19986,0.0,0.06,0,125,970.0,515.2,518.05,0,0
19986,0.0,0.06,0,91,980.0,523.8,529.2,0,0
19986,0.0,0.06,0,73,990.0,533.8,539.4,0,0
19986,0.01,0.06,0,723,1000.0,545.25,548.05,0,0
20014,447.6,449.6,0,6,5.0,0.0,0.14,0,0
20014,442.6,444.65,0,1,10.0,0.0,0.14,0,0
20014,437.65,441.15,0,0,15.0,0.0,0.14,0,0
20014,431.15,436.1,0,0,20.0,0.0,0.14,0,0
20014,427.7,429.75,0,0,25.0,0.0,0.14,0,0
20014,422.75,424.8,0,0,30.0,0.0,0.14,0,0
20014,417.8,421.3,0,0,35.0,0.0,0.14,0,0
20014,412.85,414.9,0,0,40.0,0.0,0.14,0,0
20014,407.95,409.95,0,0,45.0,0.0,0.14,0,1
20014,255.0,257.05,0,53,200.0,0.08,0.14,0,412
20014,245.15,247.2,0,5,210.0,0.11,0.17,0,32
20014,235.35,237.4,0,3,220.0,0.15,0.21,0,72
20014,225.5,227.55,0,4,230.0,0.19,0.27,1,83
20014,215.7,217.75,0,140,240.0,0.25,0.32,0,145
20014,205.9,207.95,0,13,250.0,0.33,0.4,0,114
20014,196.15,198.2,0,5,260.0,0.43,0.51,3,1061
20014,186.4,188.45,0,12,270.0,0.53,0.64,0,25
20014,176.7,178.75,0,26,280.0,0.71,0.79,301,342
20014,167.0,169.1,0,22,290.0,0.91,1.02,7,111
20014,157.45,159.5,0,52,300.0,1.17,1.3,41,366
20014,147.9,149.95,0,49,310.0,1.5,1.64,0,165
20014,138.5,140.5,0,29,320.0,1.94,2.09,628,1232
20014,129.35,131.15,0,152,330.0,2.49,2.64,62,550
20014,120.0,122.95,0,8,340.0,3.2,3.4,143,618
20014,111.2,113.05,0,63,350.0,4.1,4.3,33,1222
20014,102.75,103.85,1,76,360.0,5.2,5.45,315,867
20014,94.2,95.4,3,86,370.0,6.6,6.85,129,637
20014,86.05,87.0,9,90,380.0,8.35,8.6,36,793
20014,78.25,79.65,0,80,390.0,10.35,10.75,41,1179
20014,71.1,72.0,22,299,400.0,12.85,13.2,164,2640
20014,63.95,64.7,11,187,410.0,15.75,16.1,667,1118
20014,57.35,58.35,13,456,420.0,18.95,19.4,105,1006
20014,51.3,51.95,20,384,430.0,22.8,23.2,56,1608
20014,45.35,46.5,185,245,440.0,26.95,27.4,134,1229
20014,40.05,40.75,334,597,450.0,31.65,32.1,347,2366
20014,35.45,35.85,174,586,460.0,36.8,37.15,99,920
20014,31.0,31.4,661,620,470.0,42.35,42.75,85,1596
20014,26.95,27.35,123,1111,480.0,48.35,48.8,40,1418
20014,23.3,23.7,409,1880,490.0,53.7,55.9,48,2085
20014,20.0,20.45,2422,5691,500.0,61.2,62.6,58,2093
20014,17.2,17.6,54,2557,510.0,68.4,69.95,13,1013
20014,14.6,15.1,117,2165,520.0,76.0,77.5,35,977
20014,12.55,12.9,560,1174,530.0,83.95,85.6,7,419
20014,10.6,11.0,30,981,540.0,92.2,94.0,0,214
