Expiration,CBid,CAsk,CVolume,COI,Strike,PBid,PAsk,PVolume,POI
19972,6.85,8.0,44,0,118.0,12.15,13.45,22,0
19972,6.5,9.6,34,0,119.0,12.7,16.65,13,0
19972,6.3,9.25,385,0,120.0,13.35,15.1,848,0
19972,5.6,8.0,15,0,121.0,11.9,18.05,3,0
19972,5.7,8.5,19,0,122.0,12.3,17.65,2,0
19972,3.0,7.5,23,0,123.0,13.1,18.55,17,0
19972,4.85,7.4,21,0,124.0,15.9,19.15,12,0
19972,5.2,6.5,409,0,125.0,16.65,20.65,27,0
19972,3.9,6.7,240,0,126.0,17.35,18.8,11,0
19972,3.65,6.65,13,0,127.0,18.0,22.5,10,0
19972,4.35,6.2,38,0,128.0,16.5,21.75,1,0
19972,3.15,6.0,7,0,129.0,17.3,21.35,5,0
19972,3.85,6.0,1404,0,130.0,19.85,24.0,10,0
19986,109.3,114.7,60,32011,0.5,0.0,0.01,27,55284
19986,110.25,114.25,0,9992,1.0,0.0,0.01,0,22978
19986,110.0,113.6,0,241,1.5,0.0,0.01,0,670
19986,109.05,112.8,2,20820,2.0,0.0,0.01,0,22161
19986,108.55,112.5,0,80,2.5,0.0,0.01,0,301
19986,108.05,112.1,0,1097,3.0,0.0,0.01,0,0
19986,107.55,111.5,0,0,3.5,0.0,0.01,0,331
19986,107.05,111.0,0,0,4.0,0.0,0.01,0,3
19986,106.55,110.5,0,20,4.5,0.0,0.01,0,514
19986,106.4,110.3,0,2716,5.0,0.0,0.01,0,3387
19986,105.8,109.75,0,0,5.5,0.0,0.01,0,102
19986,105.3,109.25,0,0,6.0,0.0,0.01,0,840
19986,103.9,107.95,0,0,6.5,0.0,0.01,0,200
19986,103.4,107.45,0,20,7.0,0.0,0.02,0,80
19986,104.25,107.35,0,980,7.5,0.0,0.01,0,2200
19986,103.35,106.8,0,50,8.0,0.0,0.01,0,450
19986,102.85,106.5,0,21,8.5,0.0,0.01,0,140
19986,102.35,106.0,0,30,9.0,0.0,0.01,50,1720
19986,101.85,105.65,0,60,9.5,0.0,0.02,0,80
19986,101.35,105.15,1,7680,10.0,0.0,0.01,0,39471
19986,100.35,103.8,0,416,11.0,0.0,0.02,0,671
19986,99.35,103.0,0,111,12.0,0.0,0.02,0,11594
19986,98.6,101.9,0,73,13.0,0.0,0.02,0,17230
19986,97.55,101.6,0,80,14.0,0.0,0.02,10,6530
19986,96.4,99.9,0,657,15.0,0.0,0.02,0,24552
19986,95.4,99.35,0,240,16.0,0.0,0.02,0,2638
19986,94.65,98.15,0,291,17.0,0.0,0.01,0,4096
19986,93.2,97.2,0,150,18.0,0.0,0.02,0,2448
19986,92.2,96.25,0,436,19.0,0.0,0.02,247,2616
19986,91.45,95.25,35,676,20.0,0.0,0.02,5,45590
19986,90.45,94.15,0,481,21.0,0.0,0.03,0,2941
19986,89.5,93.3,0,880,22.0,0.0,0.03,0,1243
19986,88.5,92.2,2,1500,23.0,0.0,0.03,0,3666
19986,87.25,91.0,0,881,24.0,0.0,0.15,0,4550
19986,86.5,90.0,0,1952,25.0,0.01,0.03,76,31194
19986,85.5,89.25,0,488,26.0,0.0,0.04,0,14802
19986,84.55,88.0,0,698,27.0,0.01,0.04,22,4984
19986,83.3,87.3,0,380,28.0,0.01,0.04,20,8943
19986,82.7,86.6,0,673,29.0,0.02,0.04,0,5655
19986,81.55,84.9,2,1298,30.0,0.02,0.05,40,23386
19986,81.0,84.4,5,1789,31.0,0.02,0.04,31,6374
19986,80.0,83.15,1,1300,32.0,0.03,0.05,3,14196
19986,78.75,82.65,0,724,33.0,0.03,0.06,20,20672
19986,78.0,81.1,1,880,34.0,0.03,0.05,320,10596
19986,76.6,80.1,0,1393,35.0,0.04,0.06,331,16552
19986,75.4,79.2,0,1316,36.0,0.04,0.06,0,12033
19986,74.8,78.0,3,650,37.0,0.05,0.07,0,10878
19986,73.45,77.0,0,1450,38.0,0.05,0.07,22,13216
19986,72.45,76.05,20,983,39.0,0.06,0.08,20,12450
19986,71.45,75.0,104,11422,40.0,0.06,0.07,65,41929
19986,70.9,74.2,0,5555,41.0,0.06,0.09,208,11489
19986,69.8,73.5,0,2336,42.0,0.07,0.09,44,15856
19986,68.5,72.55,0,2259,43.0,0.08,0.11,15,18001
19986,68.3,71.8,0,5462,44.0,0.08,0.1,1,7271
19986,67.2,70.75,0,6488,45.0,0.09,0.11,3037,24608
19986,65.55,69.6,0,3298,46.0,0.09,0.12,18,6987
19986,65.1,68.8,0,294,46.5,0.1,0.12,11,1186
19986,64.55,68.6,1,1893,47.0,0.1,0.12,37,12771
19986,64.1,68.15,0,116,47.5,0.11,0.13,1,4242
19986,63.6,67.65,0,5914,48.0,0.11,0.13,1,9164
19986,63.7,67.5,0,262,48.5,0.11,0.14,0,966
19986,63.3,66.75,0,13845,49.0,0.12,0.15,0,7645
19986,62.55,66.2,0,357,49.5,0.12,0.15,0,1635
19986,62.05,65.2,50,13320,50.0,0.13,0.15,2606,18323
19986,60.4,64.45,0,1338,50.5,0.13,0.15,43,2456
19986,60.95,64.35,60,3010,51.0,0.14,0.16,1,2448
19986,60.8,64.4,2,1280,51.5,0.14,0.17,0,1926
19986,60.25,64.3,0,5724,52.0,0.15,0.16,0,7350
19986,58.55,62.6,0,6739,52.5,0.15,0.18,4,6031
19986,58.3,60.6,0,5584,53.0,0.16,0.18,14,6656
19986,59.1,59.8,2,1266,53.5,0.16,0.19,27,6667
19986,58.6,59.3,0,11620,54.0,0.17,0.19,52,7775
19986,58.1,59.05,0,1187,54.5,0.18,0.2,81,4050
19986,57.65,60.5,10,9103,55.0,0.18,0.21,10,17879
19986,57.15,58.05,0,1093,55.5,0.19,0.32,0,7832
19986,56.65,57.35,0,2854,56.0,0.2,0.22,20,2830
19986,56.2,59.4,10,2749,56.5,0.2,0.23,45,3079
19986,55.65,56.4,0,3335,57.0,0.21,0.24,100,4527
19986,55.15,55.85,0,13232,57.5,0.22,0.25,0,23664
19986,54.65,55.7,7,3776,58.0,0.23,0.25,111,5335
19986,54.2,54.9,0,1389,58.5,0.24,0.26,0,1578
19986,53.7,54.7,1,1710,59.0,0.24,0.27,120,3238
19986,53.25,54.1,0,1187,59.5,0.26,0.28,58,1734
19986,52.75,56.4,60,55865,60.0,0.26,0.29,683,42608
19986,52.2,53.3,12,1860,60.5,0.27,0.3,1,1689
19986,51.75,54.75,1,5686,61.0,0.28,0.31,815,6199
19986,51.3,52.0,2,1014,61.5,0.29,0.32,0,1625
19986,50.8,51.5,6,3835,62.0,0.3,0.33,1,7087
19986,50.35,51.2,3,5465,62.5,0.31,0.34,0,3316
19986,50.0,50.55,10,6920,63.0,0.33,0.35,1,13377
19986,49.4,50.15,0,1882,63.5,0.34,0.37,0,3822
19986,48.85,49.6,0,3149,64.0,0.35,0.38,100,3985
19986,46.4,49.4,3,1031,64.5,0.36,0.39,0,6952
19986,47.85,50.65,43,11638,65.0,0.38,0.41,18,22982
19986,47.5,48.15,4,899,65.5,0.39,0.42,0,4357
19986,46.9,49.7,11,4755,66.0,0.4,0.44,463,26531
19986,45.0,45.75,4,7617,68.0,0.47,0.5,22,32120
19986,43.2,46.55,91,10738,70.0,0.55,0.57,2433,33859
19986,42.25,45.6,8,4163,71.0,0.59,0.62,77,9871
19986,41.2,44.6,20,6113,72.0,0.64,0.67,49,9745
19986,40.3,43.7,11,2181,73.0,0.69,0.72,0,10316
19986,39.35,40.4,15,11486,74.0,0.74,0.77,153,9503
19986,38.5,39.75,16,12706,75.0,0.8,0.87,993,21328
19986,37.55,38.4,31,4627,76.0,0.87,0.9,248,5873
19986,36.55,39.3,7,2708,77.0,0.94,0.97,618,8455
19986,35.65,36.6,41,6039,78.0,1.02,1.05,99,6384
19986,34.8,38.15,8,4848,79.0,1.1,1.13,241,6752
19986,33.95,37.2,265,27426,80.0,1.19,1.22,17976,37801
19986,32.05,32.85,17,8186,82.0,1.29,1.52,1845,12997
19986,30.35,30.9,5,8570,84.0,1.64,1.69,694,16707
19986,29.55,32.1,18,586,85.0,1.77,1.85,1284,3595
19986,28.7,29.9,182,15969,86.0,1.92,1.97,385,23616
19986,27.0,27.45,118,13085,88.0,2.24,2.29,536,14925
19986,25.55,26.15,721,45872,90.0,2.51,2.66,8121,53921
19986,21.7,24.5,224,14547,92.0,3.0,3.1,1005,10392
19986,21.0,23.75,50,10705,93.0,3.2,3.3,331,6426
19986,20.5,22.9,81,5412,94.0,3.45,3.55,169,4943
19986,19.6,22.5,1262,69855,95.0,3.7,3.8,1753,34073
19986,18.7,21.45,152,9721,96.0,4.0,4.25,2617,5299
19986,18.2,20.8,101,11127,97.0,4.25,4.35,547,5299
19986,19.65,20.05,84,14052,98.0,4.55,4.65,656,11117
19986,16.8,19.4,125,5749,99.0,4.85,4.95,637,5419
19986,18.05,18.65,8617,53240,100.0,5.15,5.3,18302,46287
19986,17.35,18.05,958,5393,101.0,5.45,5.65,1959,7079
19986,17.0,17.8,253,5536,102.0,5.85,5.95,1428,6311
19986,16.4,16.55,283,3598,103.0,6.2,6.3,1144,5063
19986,15.8,16.0,306,4962,104.0,6.6,6.75,585,6200
19986,15.2,15.4,3332,250710,105.0,7.0,7.1,4144,75159
19986,14.6,14.8,412,5713,106.0,7.0,7.5,963,3205
19986,14.0,14.7,1771,4017,107.0,7.85,7.95,2495,6003
19986,13.45,14.1,2370,7209,108.0,8.2,8.45,1377,3829
19986,12.9,15.55,1358,5235,109.0,8.75,8.9,1767,5076
19986,12.4,12.55,6838,29802,110.0,8.75,9.35,7171,59406
19986,11.85,14.15,2191,4568,111.0,9.4,10.1,1606,6387
19986,11.4,11.55,2069,13918,112.0,10.2,10.3,1993,9795
19986,10.9,11.6,2755,12008,113.0,10.7,10.85,2083,7990
19986,10.5,11.15,2222,9168,114.0,11.25,13.3,1357,4367
19986,10.05,10.4,49312,13250,115.0,11.75,11.9,15158,35625
19986,9.6,9.8,5140,8309,116.0,12.3,12.55,736,2980
19986,9.2,9.45,1507,8226,117.0,12.8,15.0,14630,18154
19986,8.75,9.2,3447,11305,118.0,13.45,13.65,1056,8384
19986,8.35,8.55,22232,4501,119.0,13.45,16.2,1245,4110
19986,8.0,8.1,19593,87109,120.0,14.25,16.5,2705,54301
19986,7.6,8.15,948,7587,121.0,14.95,15.55,429,3343
19986,7.25,7.55,3144,12954,122.0,15.95,16.15,404,7559
19986,6.9,7.15,1655,15383,123.0,16.6,17.35,377,3493
19986,6.6,7.0,764,5537,124.0,17.3,17.45,262,4036
19986,6.3,6.4,22863,67592,125.0,16.0,18.35,1660,33946
19986,5.95,6.1,2577,17177,126.0,18.65,18.85,353,4602
19986,5.65,5.9,2791,14522,127.0,19.35,19.55,358,2813
19986,5.4,5.55,1046,6906,128.0,20.1,20.3,488,4207
19986,5.15,5.35,2656,7671,129.0,20.8,21.05,1590,9383
19986,4.9,5.05,17325,132614,130.0,21.55,21.8,1456,17416
19986,4.4,4.75,2889,57921,132.0,22.35,26.15,1902,6161
19986,3.85,4.15,1751,12935,134.0,24.55,27.7,124,3167
19986,3.8,3.9,5444,16377,135.0,25.4,28.45,132,3049
19986,3.6,3.7,2030,8459,136.0,26.15,29.1,100,2703
19986,3.25,3.35,2172,11371,138.0,27.8,28.8,16,989
19986,2.95,3.05,29678,102350,140.0,29.5,32.9,434,7644
19986,2.79,2.87,3379,18688,141.0,27.0,33.0,3,756
19986,2.65,2.73,952,41572,142.0,28.8,34.2,4,1166
19986,2.52,2.6,1138,5555,143.0,32.05,35.25,8,851
19986,2.39,2.47,621,3654,144.0,30.7,35.65,8,546
19986,2.27,2.35,3446,20368,145.0,31.6,36.9,54,991
19986,2.16,2.24,561,4819,146.0,34.65,37.95,0,140
19986,2.06,2.13,316,2463,147.0,33.3,38.9,0,48
19986,1.96,2.03,267,8567,148.0,34.2,39.9,0,126
19986,1.86,1.93,197,7871,149.0,35.2,40.3,301,435
19986,1.8,1.84,8867,105780,150.0,36.3,40.9,374,2913
19986,1.69,1.76,344,1922,151.0,35.5,41.75,0,623
19986,1.61,1.68,697,10663,152.0,40.1,42.65,0,32
19986,1.54,1.6,199,1826,153.0,40.9,44.45,0,1
19986,1.47,1.53,165,2507,154.0,40.0,45.0,0,11
19986,1.39,1.51,1111,8988,155.0,39.0,46.0,0,63
19986,1.36,1.4,207,7890,156.0,41.6,46.7,0,5
19986,1.22,1.28,320,4337,158.0,43.7,48.6,0,185
19986,1.12,1.22,6789,32816,160.0,44.0,50.0,10,3115
19986,1.03,1.08,175,2797,162.0,47.5,53.1,0,227
19986,0.95,0.99,202,8949,164.0,49.3,55.05,0,42
19986,0.91,0.96,1184,19102,165.0,49.0,55.55,0,284
19986,0.87,0.92,140,1231,166.0,49.2,56.5,0,25
19986,0.84,0.88,104,1255,167.0,50.3,57.9,0,43
19986,0.81,0.85,216,1896,168.0,53.3,58.45,0,45
19986,0.78,0.82,199,1860,169.0,54.3,59.3,0,49
19986,0.75,0.86,2074,13466,170.0,53.2,60.4,0,191
19986,0.72,0.76,109,4167,171.0,55.7,61.35,0,71
19986,0.69,0.74,55,811,172.0,55.9,62.35,0,130
19986,0.67,0.71,68,2689,173.0,58.2,63.6,0,140
19986,0.65,0.69,68,658,174.0,59.2,64.3,0,57
19986,0.62,0.66,1085,6670,175.0,60.2,65.05,0,301
19986,0.6,0.64,61,957,176.0,61.2,66.45,0,3
19986,0.58,0.62,61,1071,177.0,62.2,67.4,0,64
19986,0.56,0.94,1288,6130,178.0,63.1,68.55,0,202
19986,0.54,0.59,84,2171,179.0,64.2,69.2,0,95
19986,0.55,0.57,714,9991,180.0,63.2,70.1,0,602
19986,0.51,0.55,62,408,181.0,64.0,71.1,0,19
19986,0.5,0.53,20,370,182.0,67.1,71.7,0,0
19986,0.48,0.52,1,784,183.0,66.0,72.95,0,0
19986,0.47,0.5,1,365,184.0,67.0,74.15,0,0
19986,0.46,0.49,119,3551,185.0,68.2,75.15,0,5
19986,0.44,0.46,4,1387,186.0,70.1,77.25,0,0
19986,0.43,0.46,26,542,187.0,70.0,76.8,0,0
19986,0.42,0.45,17,498,188.0,71.0,78.15,0,0
19986,0.4,0.44,33,2441,189.0,72.0,79.15,0,0
19986,0.39,0.43,234,5778,190.0,73.0,79.9,0,0
19986,0.38,0.42,1,455,191.0,74.2,80.9,0,0
19986,0.37,0.4,3,753,192.0,75.0,82.55,0,0
19986,0.36,0.39,3,1519,193.0,76.8,82.85,0,0
19986,0.35,0.38,87,17217,194.0,77.0,84.45,0,0
19986,0.35,0.37,25,1524,195.0,78.0,85.45,0,0
19986,0.32,0.33,3008,70696,200.0,83.0,90.0,6,1
19986,0.28,0.3,47,1985,205.0,88.0,95.05,0,0
19986,0.24,0.27,666,4403,210.0,93.0,99.8,0,0
19986,0.23,0.26,76,15061,212.0,95.0,101.8,0,0
19986,0.23,0.25,22,1473,213.0,96.0,102.9,0,0
19986,0.23,0.25,0,146,214.0,97.0,104.05,0,0
19986,0.22,0.24,21,1513,215.0,98.0,105.0,0,0
19986,0.22,0.24,0,1028,216.0,99.0,106.0,0,0
19986,0.21,0.24,6,281,217.0,100.0,106.9,0,0
19986,0.21,0.23,1,914,218.0,101.0,107.8,0,0
19986,0.2,0.23,1,382,219.0,102.8,109.15,0,0
19986,0.2,0.22,12,1976,220.0,103.0,112.0,0,0
19986,0.2,0.22,1,482,221.0,104.0,113.0,0,0
19986,0.19,0.21,0,244,222.0,105.0,114.0,0,0
19986,0.19,0.21,0,264,223.0,106.0,115.0,0,0
19986,0.18,0.21,2,528,224.0,107.8,115.0,0,0
19986,0.18,0.2,0,1057,225.0,108.0,117.0,0,0
19986,0.18,0.2,1,1923,226.0,109.0,118.0,0,0
19986,0.17,0.2,2,443,227.0,110.0,119.0,0,0
19986,0.17,0.19,37,6802,228.0,111.8,119.0,0,0
19986,0.16,0.19,1,450,230.0,113.8,121.0,0,0
19986,0.15,0.17,1,464,235.0,118.0,127.0,0,0
19986,0.13,0.16,22,9609,240.0,123.8,131.0,0,0
19986,0.12,0.15,21,537,245.0,128.0,136.05,0,0
19986,0.12,0.14,417,12457,250.0,133.0,141.05,0,0
19986,0.11,0.13,2,1928,255.0,138.8,146.0,0,0
19986,0.1,0.12,0,1837,260.0,143.8,151.0,0,0
19986,0.09,0.11,242,22916,265.0,148.8,156.0,0,0
19986,0.08,0.1,234,3004,270.0,153.8,161.0,0,0
19986,0.08,0.1,2,4163,275.0,158.0,167.0,0,0
19986,0.08,0.09,6545,270041,280.0,163.0,172.0,0,0
19986,0.0,0.0,0,65,290.0,0.0,0.0,0,571
19986,0.0,0.0,0,116,300.0,0.0,0.0,0,2403
19986,0.0,0.0,0,173,310.0,0.0,0.0,0,643
19986,0.0,0.0,0,58,320.0,0.0,0.0,0,1423
19986,0.0,0.0,0,63,330.0,0.0,0.0,0,2065
19986,0.0,0.0,0,80,340.0,0.0,0.0,0,1102
19986,0.0,0.0,0,136,350.0,0.0,0.0,0,1818
19986,0.0,0.0,0,130,360.0,0.0,0.0,0,1367
19986,0.0,0.0,0,69,370.0,0.0,0.0,0,1307
19986,0.0,0.0,0,139,380.0,0.0,0.0,0,1315
19986,0.0,0.0,0,108,390.0,0.0,0.0,0,1241
19986,0.0,0.0,0,1076,400.0,0.0,0.0,0,4340
19986,0.0,0.0,0,549,410.0,0.0,0.0,0,1432
19986,0.0,0.0,0,250,420.0,0.0,0.0,0,1585
19986,0.0,0.0,0,238,430.0,0.0,0.0,0,2044
19986,0.0,0.0,0,549,440.0,0.0,0.0,0,1106
19986,0.0,0.0,0,660,450.0,0.0,0.0,0,2465
19986,0.0,0.0,0,326,460.0,0.0,0.0,0,707
19986,0.0,0.0,0,20,465.0,0.0,0.0,0,116
19986,0.0,0.0,0,188,470.0,0.0,0.0,0,1314
19986,0.0,0.0,0,5,475.0,0.0,0.0,0,418
19986,0.0,0.0,0,602,480.0,0.0,0.0,0,938
19986,0.0,0.0,0,20,485.0,0.0,0.0,0,94
19986,0.0,0.0,0,1380,490.0,0.0,0.0,0,769
19986,0.0,0.0,0,26,495.0,0.0,0.0,0,345
19986,0.0,0.0,0,1343,500.0,0.0,0.0,0,1937
19986,0.0,0.0,0,125,505.0,0.0,0.0,0,220
19986,0.0,0.0,0,293,510.0,0.0,0.0,0,253
19986,0.0,0.0,0,129,515.0,0.0,0.0,0,200
19986,0.0,0.0,0,570,520.0,0.0,0.0,0,739
19986,0.0,0.0,0,689,525.0,0.0,0.0,0,627
19986,0.0,0.0,0,565,530.0,0.0,0.0,0,719
19986,0.0,0.0,0,118,535.0,0.0,0.0,0,711
19986,0.0,0.0,0,1160,540.0,0.0,0.0,0,835
19986,0.0,0.0,0,120,545.0,0.0,0.0,0,359
19986,0.0,0.0,0,914,550.0,0.0,0.0,0,1750
19986,0.0,0.0,0,97,555.0,0.0,0.0,0,773
19986,0.0,0.0,0,305,560.0,0.0,0.0,0,288
19986,0.0,0.0,0,277,565.0,0.0,0.0,0,296
19986,0.0,0.0,0,331,570.0,0.0,0.0,0,574
19986,0.0,0.0,0,1326,575.0,0.0,0.0,0,2371
19986,0.0,0.0,0,381,580.0,0.0,0.0,0,590
19986,0.0,0.0,0,142,585.0,0.0,0.0,0,165
19986,0.0,0.0,0,175,590.0,0.0,0.0,0,322
19986,0.0,0.0,0,120,595.0,0.0,0.0,0,188
19986,0.0,0.0,0,5617,600.0,0.0,0.0,0,4338
19986,0.0,0.0,0,192,605.0,0.0,0.0,0,177
19986,0.0,0.0,0,575,610.0,0.0,0.0,0,599
19986,0.0,0.0,0,105,615.0,0.0,0.0,0,150
19986,0.0,0.0,0,378,620.0,0.0,0.0,0,677
19986,0.0,0.0,0,560,625.0,0.0,0.0,0,331
19986,0.0,0.0,0,726,630.0,0.0,0.0,0,1376
19986,0.0,0.0,0,187,635.0,0.0,0.0,0,413
19986,0.0,0.0,0,322,640.0,0.0,0.0,0,406
19986,0.0,0.0,0,103,645.0,0.0,0.0,0,724
19986,0.0,0.0,0,1189,650.0,0.0,0.0,0,2348
19986,0.0,0.0,0,85,655.0,0.0,0.0,0,458
19986,0.0,0.0,0,482,660.0,0.0,0.0,0,2662
19986,0.0,0.0,0,770,680.0,0.0,0.0,0,3633
19986,0.0,0.0,0,1105,700.0,0.0,0.0,0,3969
19986,0.0,0.0,0,422,710.0,0.0,0.0,0,1037
19986,0.0,0.0,0,625,720.0,0.0,0.0,0,1419
19986,0.0,0.0,0,217,730.0,0.0,0.0,0,1335
19986,0.0,0.0,0,1159,740.0,0.0,0.0,0,1170
19986,0.0,0.0,0,1281,750.0,0.0,0.0,0,1974
19986,0.0,0.0,0,465,760.0,0.0,0.0,0,639
19986,0.0,0.0,0,280,770.0,0.0,0.0,0,874
19986,0.0,0.0,0,594,780.0,0.0,0.0,0,743
19986,0.0,0.0,0,481,790.0,0.0,0.0,0,862
19986,0.0,0.0,0,2421,800.0,0.0,0.0,0,3839
19986,0.0,0.0,0,861,820.0,0.0,0.0,0,1344
19986,0.0,0.0,0,919,840.0,0.0,0.0,0,1395
19986,0.0,0.0,0,1125,860.0,0.0,0.0,0,1444
19986,0.0,0.0,0,1574,880.0,0.0,0.0,0,1950
19986,0.0,0.0,0,4807,900.0,0.0,0.0,0,3123
19986,0.0,0.0,0,1569,920.0,0.0,0.0,0,893
19986,0.0,0.0,0,1066,930.0,0.0,0.0,0,491
19986,0.0,0.0,0,600,940.0,0.0,0.0,0,413
19986,0.0,0.0,0,7734,950.0,0.0,0.0,0,1786
19986,0.0,0.0,0,997,960.0,0.0,0.0,0,518
19986,0.0,0.0,0,1145,970.0,0.0,0.0,0,415
19986,0.0,0.0,0,1487,980.0,0.0,0.0,0,779
19986,0.0,0.0,0,607,990.0,0.0,0.0,0,352
19986,0.0,0.0,0,5663,1000.0,0.0,0.0,0,2386
19986,0.0,0.0,0,585,1010.0,0.0,0.0,0,356
19986,0.0,0.0,0,567,1020.0,0.0,0.0,0,447
19986,0.0,0.0,0,374,1030.0,0.0,0.0,0,363
19986,0.0,0.0,0,517,1040.0,0.0,0.0,0,389
19986,0.0,0.0,0,32278,1050.0,0.0,0.0,0,2183
19986,0.0,0.0,0,534,1060.0,0.0,0.0,0,196
19986,0.0,0.0,0,392,1070.0,0.0,0.0,0,360
19986,0.0,0.0,0,693,1080.0,0.0,0.0,0,164
19986,0.0,0.0,0,648,1090.0,0.0,0.0,0,153
19986,0.0,0.0,0,1853,1100.0,0.0,0.0,0,1416
19986,0.0,0.0,0,516,1110.0,0.0,0.0,0,247
19986,0.0,0.0,0,1491,1120.0,0.0,0.0,0,217
19986,0.0,0.0,0,1193,1130.0,0.0,0.0,0,491
19986,0.0,0.0,0,958,1140.0,0.0,0.0,0,190
19986,0.0,0.0,0,1324,1150.0,0.0,0.0,0,552
19986,0.0,0.0,0,729,1160.0,0.0,0.0,0,242
19986,0.0,0.0,0,706,1170.0,0.0,0.0,0,216
19986,0.0,0.0,0,837,1180.0,0.0,0.0,0,274
19986,0.0,0.0,0,338,1190.0,0.0,0.0,0,170
19986,0.0,0.0,0,6746,1200.0,0.0,0.0,0,1494
19986,0.0,0.0,0,702,1210.0,0.0,0.0,0,182
19986,0.0,0.0,0,748,1220.0,0.0,0.0,0,232
19986,0.0,0.0,0,479,1230.0,0.0,0.0,0,112
19986,0.0,0.0,0,369,1240.0,0.0,0.0,0,96
19986,0.0,0.0,0,1880,1250.0,0.0,0.0,0,149
19986,0.0,0.0,0,1271,1260.0,0.0,0.0,0,44
19986,0.0,0.0,0,342,1270.0,0.0,0.0,0,42
19986,0.0,0.0,0,511,1280.0,0.0,0.0,0,18
19986,0.0,0.0,0,394,1290.0,0.0,0.0,0,110
19986,0.0,0.0,0,5244,1300.0,0.0,0.0,0,251
19986,0.0,0.0,0,4306,1320.0,0.0,0.0,0,442
19986,0.0,0.0,0,413,1340.0,0.0,0.0,0,20
19986,0.0,0.0,0,777,1360.0,0.0,0.0,0,14
19986,0.0,0.0,0,967,1380.0,0.0,0.0,0,10
19986,0.0,0.0,0,5319,1400.0,0.0,0.0,0,11
19986,0.0,0.0,0,210,1410.0,0.0,0.0,0,2
19986,0.0,0.0,0,4113,1420.0,0.0,0.0,0,8
19986,0.0,0.0,0,272,1430.0,0.0,0.0,0,13
19986,0.0,0.0,0,199,1440.0,0.0,0.0,0,8
19986,0.0,0.0,0,1180,1450.0,0.0,0.0,0,12
19986,0.0,0.0,0,653,1460.0,0.0,0.0,0,5
19986,0.0,0.0,0,250,1470.0,0.0,0.0,0,1
19986,0.0,0.0,0,725,1480.0,0.0,0.0,0,2
19986,0.0,0.0,0,627,1490.0,0.0,0.0,0,0
19986,0.0,0.0,0,1418,1500.0,0.0,0.0,0,17
19986,0.0,0.0,0,116,1510.0,0.0,0.0,0,0
19986,0.0,0.0,0,70,1520.0,0.0,0.0,0,0
19986,0.0,0.0,0,125,1530.0,0.0,0.0,0,0
19986,0.0,0.0,0,113,1540.0,0.0,0.0,0,0
19986,0.0,0.0,0,175,1550.0,0.0,0.0,0,0
19986,0.0,0.0,0,706,1560.0,0.0,0.0,0,0
19986,0.0,0.0,0,182,1580.0,0.0,0.0,0,0
19986,0.0,0.0,0,363,1600.0,0.0,0.0,0,2
19986,0.0,0.0,0,119,1620.0,0.0,0.0,0,0
19986,0.0,0.0,0,813,1640.0,0.0,0.0,0,0
19986,0.0,0.0,0,121,1650.0,0.0,0.0,0,1
19986,0.0,0.0,0,66,1660.0,0.0,0.0,0,0
19986,0.0,0.0,0,44,1670.0,0.0,0.0,0,0
19986,0.0,0.0,0,129,1680.0,0.0,0.0,0,0
19986,0.0,0.0,0,48,1690.0,0.0,0.0,0,1
19986,0.0,0.0,0,518,1700.0,0.0,0.0,0,17
19986,0.0,0.0,0,238,1710.0,0.0,0.0,0,3
19986,0.0,0.0,0,91,1720.0,0.0,0.0,0,11
19986,0.0,0.0,0,39,1730.0,0.0,0.0,0,14
19986,0.0,0.0,0,24,1740.0,0.0,0.0,0,0
19986,0.0,0.0,0,380,1750.0,0.0,0.0,0,30
19986,0.0,0.0,0,95,1760.0,0.0,0.0,0,0
19986,0.0,0.0,0,86,1770.0,0.0,0.0,0,4
19986,0.0,0.0,0,67,1780.0,0.0,0.0,0,18
19986,0.0,0.0,0,241,1790.0,0.0,0.0,0,8
19986,0.0,0.0,0,452,1800.0,0.0,0.0,0,95
19986,0.0,0.0,0,31,1810.0,0.0,0.0,0,8
19986,0.0,0.0,0,36,1820.0,0.0,0.0,0,16
19986,0.0,0.0,0,61,1830.0,0.0,0.0,0,8
19986,0.0,0.0,0,13,1840.0,0.0,0.0,0,2
19986,0.0,0.0,0,219,1850.0,0.0,0.0,0,16
19986,0.0,0.0,0,70,1860.0,0.0,0.0,0,0
19986,0.0,0.0,0,68,1870.0,0.0,0.0,0,0
19986,0.0,0.0,0,31,1880.0,0.0,0.0,0,8
19986,0.0,0.0,0,112,1890.0,0.0,0.0,0,0
19986,0.0,0.0,0,817,1900.0,0.0,0.0,0,1
19986,0.0,0.0,0,43,1910.0,0.0,0.0,0,0
19986,0.0,0.0,0,70,1920.0,0.0,0.0,0,0
19986,0.0,0.0,0,147,1930.0,0.0,0.0,0,0
19986,0.0,0.0,0,1533,1940.0,0.0,0.0,0,0
19986,0.0,0.0,0,44,1950.0,0.0,0.0,0,0
19986,0.0,0.0,0,335,2000.0,0.0,0.0,0,0
19986,0.0,0.0,0,103,2050.0,0.0,0.0,0,0
19986,0.0,0.0,0,393,2100.0,0.0,0.0,0,0
19986,0.0,0.0,0,2513,2120.0,0.0,0.0,0,0
19986,0.0,0.0,0,20,2130.0,0.0,0.0,0,0
19986,0.0,0.0,0,4,2140.0,0.0,0.0,0,0
19986,0.0,0.0,0,126,2150.0,0.0,0.0,0,0
